test_id,model,dataset,datasetSize,threads,queryName,queryType,elapsedTime,numEntities,numMachines,querySelectivity,temporalRangeIndex,iteration
e01091c5-2a70-44d8-809e-d3efec56a8af,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,134.51,10,1,increased,0,16
e01091c5-2a70-44d8-809e-d3efec56a8af,Neo4J,smartbench,small,1,EnvironmentAggregate,edgesDirection,1567.65,100,1,increased,0,16
e01091c5-2a70-44d8-809e-d3efec56a8af,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1446.17,100,1,increased,0,16
e01091c5-2a70-44d8-809e-d3efec56a8af,Neo4J,smartbench,small,1,EnvironmentOutlier,edgesDirection,1358.51,0,1,increased,0,16
e01091c5-2a70-44d8-809e-d3efec56a8af,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1380.89,100,1,increased,0,16
e01091c5-2a70-44d8-809e-d3efec56a8af,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,21.68,1,1,increased,0,16
9d06b4ad-2a6e-4185-b214-fd88a0770fb1,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,134.7,10,1,increased,0,17
9d06b4ad-2a6e-4185-b214-fd88a0770fb1,Neo4J,smartbench,small,1,EnvironmentAggregate,edgesDirection,1645.47,100,1,increased,0,17
9d06b4ad-2a6e-4185-b214-fd88a0770fb1,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1821.02,100,1,increased,0,17
9d06b4ad-2a6e-4185-b214-fd88a0770fb1,Neo4J,smartbench,small,1,EnvironmentOutlier,edgesDirection,1565.49,0,1,increased,0,17
9d06b4ad-2a6e-4185-b214-fd88a0770fb1,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1850.88,100,1,increased,0,17
9d06b4ad-2a6e-4185-b214-fd88a0770fb1,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,25.55,1,1,increased,0,17
336e854d-cd94-42ad-8c2e-5e602f170bc4,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,163.64,10,1,increased,0,18
336e854d-cd94-42ad-8c2e-5e602f170bc4,Neo4J,smartbench,small,1,EnvironmentAggregate,edgesDirection,1423.47,100,1,increased,0,18
336e854d-cd94-42ad-8c2e-5e602f170bc4,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1358.7,100,1,increased,0,18
336e854d-cd94-42ad-8c2e-5e602f170bc4,Neo4J,smartbench,small,1,EnvironmentOutlier,edgesDirection,1319.91,0,1,increased,0,18
336e854d-cd94-42ad-8c2e-5e602f170bc4,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1421.97,100,1,increased,0,18
336e854d-cd94-42ad-8c2e-5e602f170bc4,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,23.1,1,1,increased,0,18
8b484df7-2a6d-46ae-8a1f-1adf273211c2,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,141.57,10,1,increased,0,19
8b484df7-2a6d-46ae-8a1f-1adf273211c2,Neo4J,smartbench,small,1,EnvironmentAggregate,edgesDirection,1280.23,100,1,increased,0,19
8b484df7-2a6d-46ae-8a1f-1adf273211c2,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1315.42,100,1,increased,0,19
8b484df7-2a6d-46ae-8a1f-1adf273211c2,Neo4J,smartbench,small,1,EnvironmentOutlier,edgesDirection,1326.8,0,1,increased,0,19
8b484df7-2a6d-46ae-8a1f-1adf273211c2,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1444.36,100,1,increased,0,19
8b484df7-2a6d-46ae-8a1f-1adf273211c2,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,28.25,1,1,increased,0,19
7ce23aa7-c8c5-47a4-88c7-fbf9b9337021,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,18104.81,131,1,increased,0,0
7ce23aa7-c8c5-47a4-88c7-fbf9b9337021,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,135461.82,1000,1,increased,0,0
7ce23aa7-c8c5-47a4-88c7-fbf9b9337021,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,141596.97,1000,1,increased,0,0
7ce23aa7-c8c5-47a4-88c7-fbf9b9337021,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,138560.45,0,1,increased,0,0
7ce23aa7-c8c5-47a4-88c7-fbf9b9337021,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,211.61,0,1,increased,0,0
68a797fb-57ae-4d66-b513-e32c42110cdf,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17239.9,131,1,increased,0,1
68a797fb-57ae-4d66-b513-e32c42110cdf,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,135385.64,1000,1,increased,0,1
68a797fb-57ae-4d66-b513-e32c42110cdf,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,141033.49,1000,1,increased,0,1
68a797fb-57ae-4d66-b513-e32c42110cdf,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,139317.47,0,1,increased,0,1
68a797fb-57ae-4d66-b513-e32c42110cdf,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,176.28,0,1,increased,0,1
1a8485ea-9892-4f87-9b69-c75d544976c7,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17250.92,131,1,increased,0,2
1a8485ea-9892-4f87-9b69-c75d544976c7,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,136796.55,1000,1,increased,0,2
1a8485ea-9892-4f87-9b69-c75d544976c7,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,142978.09,1000,1,increased,0,2
1a8485ea-9892-4f87-9b69-c75d544976c7,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,139654.83,0,1,increased,0,2
1a8485ea-9892-4f87-9b69-c75d544976c7,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,165.5,0,1,increased,0,2
aae43114-9936-41f7-a920-31ff015e38e4,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,158785.86,1000,1,increased,0,7
970231d2-2910-4b5f-a372-36f92b476477,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17793.87,131,1,increased,0,6
970231d2-2910-4b5f-a372-36f92b476477,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,138201.83,1000,1,increased,0,6
970231d2-2910-4b5f-a372-36f92b476477,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,142764.22,1000,1,increased,0,6
970231d2-2910-4b5f-a372-36f92b476477,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,141026.25,0,1,increased,0,6
970231d2-2910-4b5f-a372-36f92b476477,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,158346.37,1000,1,increased,0,6
970231d2-2910-4b5f-a372-36f92b476477,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,160.66,0,1,increased,0,6
aae43114-9936-41f7-a920-31ff015e38e4,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17107.54,131,1,increased,0,7
aae43114-9936-41f7-a920-31ff015e38e4,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,136080.58,1000,1,increased,0,7
aae43114-9936-41f7-a920-31ff015e38e4,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,141271.14,1000,1,increased,0,7
aae43114-9936-41f7-a920-31ff015e38e4,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,138550.6,0,1,increased,0,7
aae43114-9936-41f7-a920-31ff015e38e4,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,158785.86,1000,1,increased,0,7
aae43114-9936-41f7-a920-31ff015e38e4,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,160.53,0,1,increased,0,7
5062decd-d6ed-4f1e-a201-9a8d5cc9440f,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,16744.94,131,1,increased,0,8
5062decd-d6ed-4f1e-a201-9a8d5cc9440f,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,136711.62,1000,1,increased,0,8
5062decd-d6ed-4f1e-a201-9a8d5cc9440f,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,141464.24,1000,1,increased,0,8
5062decd-d6ed-4f1e-a201-9a8d5cc9440f,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,139276.29,0,1,increased,0,8
5062decd-d6ed-4f1e-a201-9a8d5cc9440f,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,158153.47,1000,1,increased,0,8
5062decd-d6ed-4f1e-a201-9a8d5cc9440f,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,165.17,0,1,increased,0,8
014be668-788e-4188-8d46-bad3b9188fec,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17582.63,131,1,increased,0,9
014be668-788e-4188-8d46-bad3b9188fec,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,134443.02,1000,1,increased,0,9
014be668-788e-4188-8d46-bad3b9188fec,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,140839.03,1000,1,increased,0,9
014be668-788e-4188-8d46-bad3b9188fec,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,139954.6,0,1,increased,0,9
014be668-788e-4188-8d46-bad3b9188fec,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,158681.4,1000,1,increased,0,9
014be668-788e-4188-8d46-bad3b9188fec,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,160.99,0,1,increased,0,9
09449054-51fc-4074-a0f4-784eda6e9b9d,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,16962.4,131,1,increased,0,10
09449054-51fc-4074-a0f4-784eda6e9b9d,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,135293.48,1000,1,increased,0,10
09449054-51fc-4074-a0f4-784eda6e9b9d,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,142384.54,1000,1,increased,0,10
09449054-51fc-4074-a0f4-784eda6e9b9d,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,139709.37,0,1,increased,0,10
09449054-51fc-4074-a0f4-784eda6e9b9d,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,157307.97,1000,1,increased,0,10
09449054-51fc-4074-a0f4-784eda6e9b9d,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,163.78,0,1,increased,0,10
edcfef8a-02e2-4e2f-9d15-0453769c2c4f,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17514.66,131,1,increased,0,11
edcfef8a-02e2-4e2f-9d15-0453769c2c4f,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,133831.61,1000,1,increased,0,11
edcfef8a-02e2-4e2f-9d15-0453769c2c4f,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,140663.03,1000,1,increased,0,11
edcfef8a-02e2-4e2f-9d15-0453769c2c4f,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,138823.48,0,1,increased,0,11
edcfef8a-02e2-4e2f-9d15-0453769c2c4f,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,160491.18,1000,1,increased,0,11
edcfef8a-02e2-4e2f-9d15-0453769c2c4f,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,165.63,0,1,increased,0,11
3d5944ab-abf7-46d4-bbac-96c0ba494896,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17552.57,131,1,increased,0,12
3d5944ab-abf7-46d4-bbac-96c0ba494896,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,136728.63,1000,1,increased,0,12
3d5944ab-abf7-46d4-bbac-96c0ba494896,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,141489.52,1000,1,increased,0,12
3d5944ab-abf7-46d4-bbac-96c0ba494896,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,140564.09,0,1,increased,0,12
3d5944ab-abf7-46d4-bbac-96c0ba494896,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,158912.54,1000,1,increased,0,12
3d5944ab-abf7-46d4-bbac-96c0ba494896,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,178.07,0,1,increased,0,12
9d0aaddb-6ab9-48a2-9659-24c01c9ba35d,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,16873.5,131,1,increased,0,13
9d0aaddb-6ab9-48a2-9659-24c01c9ba35d,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,132628.99,1000,1,increased,0,13
9d0aaddb-6ab9-48a2-9659-24c01c9ba35d,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,142742.84,1000,1,increased,0,13
9d0aaddb-6ab9-48a2-9659-24c01c9ba35d,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,139749.26,0,1,increased,0,13
9d0aaddb-6ab9-48a2-9659-24c01c9ba35d,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,157908.6,1000,1,increased,0,13
9d0aaddb-6ab9-48a2-9659-24c01c9ba35d,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,172.16,0,1,increased,0,13
2ce15738-5626-44fb-bcba-02e7454a5b46,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17305.89,131,1,increased,0,14
2ce15738-5626-44fb-bcba-02e7454a5b46,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,135122.46,1000,1,increased,0,14
2ce15738-5626-44fb-bcba-02e7454a5b46,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,141327.47,1000,1,increased,0,14
2ce15738-5626-44fb-bcba-02e7454a5b46,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,143588.38,0,1,increased,0,14
2ce15738-5626-44fb-bcba-02e7454a5b46,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,162312.16,1000,1,increased,0,14
2ce15738-5626-44fb-bcba-02e7454a5b46,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,171.43,0,1,increased,0,14
8214526e-017a-46b8-8a93-b1a75ecd2aaa,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17360.83,131,1,increased,0,15
8214526e-017a-46b8-8a93-b1a75ecd2aaa,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,135764.46,1000,1,increased,0,15
8214526e-017a-46b8-8a93-b1a75ecd2aaa,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,144034.79,1000,1,increased,0,15
8214526e-017a-46b8-8a93-b1a75ecd2aaa,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,141413.05,0,1,increased,0,15
8214526e-017a-46b8-8a93-b1a75ecd2aaa,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,160405.42,1000,1,increased,0,15
8214526e-017a-46b8-8a93-b1a75ecd2aaa,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,175.41,0,1,increased,0,15
71d29f6d-ed3e-4ed7-91b7-d61c6c515a23,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17630.5,131,1,increased,0,16
71d29f6d-ed3e-4ed7-91b7-d61c6c515a23,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,136975.8,1000,1,increased,0,16
71d29f6d-ed3e-4ed7-91b7-d61c6c515a23,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,145052.47,1000,1,increased,0,16
71d29f6d-ed3e-4ed7-91b7-d61c6c515a23,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,143408.94,0,1,increased,0,16
71d29f6d-ed3e-4ed7-91b7-d61c6c515a23,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,159428.82,1000,1,increased,0,16
71d29f6d-ed3e-4ed7-91b7-d61c6c515a23,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,160.26,0,1,increased,0,16
3709c93f-12a6-48b5-922e-18d3a28de56c,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17418.42,131,1,increased,0,17
3709c93f-12a6-48b5-922e-18d3a28de56c,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,137901.08,1000,1,increased,0,17
3709c93f-12a6-48b5-922e-18d3a28de56c,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,142970.35,1000,1,increased,0,17
3709c93f-12a6-48b5-922e-18d3a28de56c,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,143171.31,0,1,increased,0,17
3709c93f-12a6-48b5-922e-18d3a28de56c,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,162824.55,1000,1,increased,0,17
3709c93f-12a6-48b5-922e-18d3a28de56c,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,174.38,0,1,increased,0,17
fff3c6dc-b459-4ec8-b739-328bb42f203c,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17773.6,131,1,increased,0,18
fff3c6dc-b459-4ec8-b739-328bb42f203c,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,135621.9,1000,1,increased,0,18
fff3c6dc-b459-4ec8-b739-328bb42f203c,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,141097.73,1000,1,increased,0,18
fff3c6dc-b459-4ec8-b739-328bb42f203c,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,138688.72,0,1,increased,0,18
fff3c6dc-b459-4ec8-b739-328bb42f203c,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,159008.39,1000,1,increased,0,18
fff3c6dc-b459-4ec8-b739-328bb42f203c,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,164.74,0,1,increased,0,18
89bf9f7b-3dfc-43ad-b4aa-3ac9bb74c129,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,16582.34,131,1,increased,0,19
89bf9f7b-3dfc-43ad-b4aa-3ac9bb74c129,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,134745.06,1000,1,increased,0,19
89bf9f7b-3dfc-43ad-b4aa-3ac9bb74c129,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,141698.77,1000,1,increased,0,19
89bf9f7b-3dfc-43ad-b4aa-3ac9bb74c129,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,140238.42,0,1,increased,0,19
89bf9f7b-3dfc-43ad-b4aa-3ac9bb74c129,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,159547.95,1000,1,increased,0,19
89bf9f7b-3dfc-43ad-b4aa-3ac9bb74c129,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,212.19,0,1,increased,0,19
fabf8a0d-87f8-4787-806a-28c94296277c,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17533.94,131,1,increased,0,20
fabf8a0d-87f8-4787-806a-28c94296277c,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,132544.05,1000,1,increased,0,20
fabf8a0d-87f8-4787-806a-28c94296277c,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,140373.51,1000,1,increased,0,20
fabf8a0d-87f8-4787-806a-28c94296277c,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,140179.21,0,1,increased,0,20
fabf8a0d-87f8-4787-806a-28c94296277c,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,155521.76,1000,1,increased,0,20
fabf8a0d-87f8-4787-806a-28c94296277c,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,164.5,0,1,increased,0,20
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17232.65,131,1,scaled,0,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17328.98,131,1,scaled,1,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17059.94,131,1,scaled,2,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,16984.49,131,1,scaled,3,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,16963.62,131,1,scaled,4,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17066.55,131,1,scaled,5,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17613.36,131,1,scaled,6,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,16953.52,131,1,scaled,7,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,16865.47,131,1,scaled,8,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,16697.65,131,1,scaled,9,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,131656.82,1000,1,scaled,0,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,144899.6,1000,1,scaled,1,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,152844.15,1000,1,scaled,2,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,164951.89,1000,1,scaled,3,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,172579.7,1000,1,scaled,4,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,185176.49,1000,1,scaled,5,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,194645.49,1000,1,scaled,6,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,209180.13,1000,1,scaled,7,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,216852.49,1000,1,scaled,8,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentAggregate,edgesDirection,230880.33,1000,1,scaled,9,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,126293.96,1000,1,scaled,0,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,133075.8,1000,1,scaled,1,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,142650.32,1000,1,scaled,2,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,145213.42,1000,1,scaled,3,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,145823.63,1000,1,scaled,4,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,144322.7,1000,1,scaled,5,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,147904.05,1000,1,scaled,6,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,147450.31,1000,1,scaled,7,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,148703.5,1000,1,scaled,8,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,151730.69,1000,1,scaled,9,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,133884.88,0,1,scaled,0,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,145745.16,0,1,scaled,1,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,153572.23,0,1,scaled,2,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,165112.79,0,1,scaled,3,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,173045.69,0,1,scaled,4,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,182624.58,0,1,scaled,5,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,195603.08,0,1,scaled,6,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,202892.69,0,1,scaled,7,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,216557.81,0,1,scaled,8,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,EnvironmentOutlier,edgesDirection,223611.07,0,1,scaled,9,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,130491.4,1000,1,scaled,0,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,141137.91,1000,1,scaled,1,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,150462.47,1000,1,scaled,2,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,161732.81,1000,1,scaled,3,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,171051.09,1000,1,scaled,4,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,182050.6,1000,1,scaled,5,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,192306.93,1000,1,scaled,6,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,203274.02,1000,1,scaled,7,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,213827.43,1000,1,scaled,8,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentOutlier,edgesDirection,221540.41,1000,1,scaled,9,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,171.89,0,1,scaled,0,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,161.19,0,1,scaled,1,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,159.77,0,1,scaled,2,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,160.95,0,1,scaled,3,0
61c003b5-7364-4e66-8240-7c887e3f4abd,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,158.36,0,1,scaled,4,0
